,0,1,# of Shots 8,Example Paths 8,Example Categories 8,# of Shots 4,Example Paths 4,Example Categories 4,# of Shots 2,Example Paths 2,Example Categories 2,# of Shots 1,Example Paths 1,Example Categories 1,# of Shots 0,Example Paths 0,Example Categories 0
77,data/Soybean Seeds/Immature/40.jpg,Immature,Skin-damaged,"['data/Soybean Seeds/Spotted/764.jpg', 'data/Soybean Seeds/Spotted/399.jpg', 'data/Soybean Seeds/Immature/1065.jpg', 'data/Soybean Seeds/Spotted/493.jpg', 'data/Soybean Seeds/Intact/407.jpg', 'data/Soybean Seeds/Skin-damaged/315.jpg', 'data/Soybean Seeds/Spotted/876.jpg', 'data/Soybean Seeds/Intact/688.jpg']","['Spotted', 'Spotted', 'Immature', 'Spotted', 'Intact', 'Skin-damaged', 'Spotted', 'Intact']",Intact,"['data/Soybean Seeds/Immature/594.jpg', 'data/Soybean Seeds/Skin-damaged/8.jpg', 'data/Soybean Seeds/Skin-damaged/973.jpg', 'data/Soybean Seeds/Broken/181.jpg']","['Immature', 'Skin-damaged', 'Skin-damaged', 'Broken']",Spotted,"['data/Soybean Seeds/Skin-damaged/973.jpg', 'data/Soybean Seeds/Broken/464.jpg']","['Skin-damaged', 'Broken']",,['data/Soybean Seeds/Broken/738.jpg'],['Broken'],Skin-damaged,[],[]
78,data/Soybean Seeds/Spotted/420.jpg,Spotted,Skin-damaged,"['data/Soybean Seeds/Broken/848.jpg', 'data/Soybean Seeds/Intact/242.jpg', 'data/Soybean Seeds/Broken/786.jpg', 'data/Soybean Seeds/Immature/621.jpg', 'data/Soybean Seeds/Intact/48.jpg', 'data/Soybean Seeds/Skin-damaged/1102.jpg', 'data/Soybean Seeds/Immature/594.jpg', 'data/Soybean Seeds/Spotted/112.jpg']","['Broken', 'Intact', 'Broken', 'Immature', 'Intact', 'Skin-damaged', 'Immature', 'Spotted']",Spotted,"['data/Soybean Seeds/Spotted/157.jpg', 'data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Intact/495.jpg', 'data/Soybean Seeds/Intact/828.jpg']","['Spotted', 'Immature', 'Intact', 'Intact']",Immature,"['data/Soybean Seeds/Skin-damaged/861.jpg', 'data/Soybean Seeds/Immature/594.jpg']","['Skin-damaged', 'Immature']",Broken,['data/Soybean Seeds/Broken/333.jpg'],['Broken'],Intact,[],[]
79,data/Soybean Seeds/Intact/495.jpg,Intact,,"['data/Soybean Seeds/Skin-damaged/926.jpg', 'data/Soybean Seeds/Immature/40.jpg', 'data/Soybean Seeds/Intact/828.jpg', 'data/Soybean Seeds/Skin-damaged/670.jpg', 'data/Soybean Seeds/Spotted/974.jpg', 'data/Soybean Seeds/Immature/414.jpg', 'data/Soybean Seeds/Immature/741.jpg', 'data/Soybean Seeds/Broken/786.jpg']","['Skin-damaged', 'Immature', 'Intact', 'Skin-damaged', 'Spotted', 'Immature', 'Immature', 'Broken']",Spotted,"['data/Soybean Seeds/Broken/848.jpg', 'data/Soybean Seeds/Immature/414.jpg', 'data/Soybean Seeds/Intact/1008.jpg', 'data/Soybean Seeds/Intact/465.jpg']","['Broken', 'Immature', 'Intact', 'Intact']",Skin-damaged,"['data/Soybean Seeds/Intact/688.jpg', 'data/Soybean Seeds/Skin-damaged/1090.jpg']","['Intact', 'Skin-damaged']",Immature,['data/Soybean Seeds/Immature/875.jpg'],['Immature'],Skin-damaged,[],[]
80,data/Soybean Seeds/Skin-damaged/414.jpg,Skin-damaged,Immature,"['data/Soybean Seeds/Broken/544.jpg', 'data/Soybean Seeds/Broken/960.jpg', 'data/Soybean Seeds/Spotted/185.jpg', 'data/Soybean Seeds/Immature/441.jpg', 'data/Soybean Seeds/Broken/554.jpg', 'data/Soybean Seeds/Skin-damaged/1090.jpg', 'data/Soybean Seeds/Broken/138.jpg', 'data/Soybean Seeds/Intact/407.jpg']","['Broken', 'Broken', 'Spotted', 'Immature', 'Broken', 'Skin-damaged', 'Broken', 'Intact']",Broken,"['data/Soybean Seeds/Broken/331.jpg', 'data/Soybean Seeds/Immature/594.jpg', 'data/Soybean Seeds/Broken/203.jpg', 'data/Soybean Seeds/Skin-damaged/926.jpg']","['Broken', 'Immature', 'Broken', 'Skin-damaged']",Spotted,"['data/Soybean Seeds/Intact/242.jpg', 'data/Soybean Seeds/Intact/828.jpg']","['Intact', 'Intact']",Spotted,['data/Soybean Seeds/Broken/181.jpg'],['Broken'],,[],[]
81,data/Soybean Seeds/Spotted/112.jpg,Spotted,Immature,"['data/Soybean Seeds/Skin-damaged/8.jpg', 'data/Soybean Seeds/Broken/958.jpg', 'data/Soybean Seeds/Broken/960.jpg', 'data/Soybean Seeds/Immature/10.jpg', 'data/Soybean Seeds/Skin-damaged/973.jpg', 'data/Soybean Seeds/Immature/441.jpg', 'data/Soybean Seeds/Spotted/167.jpg', 'data/Soybean Seeds/Skin-damaged/105.jpg']","['Skin-damaged', 'Broken', 'Broken', 'Immature', 'Skin-damaged', 'Immature', 'Spotted', 'Skin-damaged']",Intact,"['data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Intact/828.jpg', 'data/Soybean Seeds/Intact/407.jpg', 'data/Soybean Seeds/Broken/939.jpg']","['Immature', 'Intact', 'Intact', 'Broken']",Broken,"['data/Soybean Seeds/Broken/960.jpg', 'data/Soybean Seeds/Spotted/922.jpg']","['Broken', 'Spotted']",Skin-damaged,['data/Soybean Seeds/Immature/621.jpg'],['Immature'],Intact,[],[]
82,data/Soybean Seeds/Immature/1084.jpg,Immature,Intact,"['data/Soybean Seeds/Skin-damaged/999.jpg', 'data/Soybean Seeds/Broken/876.jpg', 'data/Soybean Seeds/Broken/331.jpg', 'data/Soybean Seeds/Intact/382.jpg', 'data/Soybean Seeds/Broken/958.jpg', 'data/Soybean Seeds/Intact/8.jpg', 'data/Soybean Seeds/Skin-damaged/568.jpg', 'data/Soybean Seeds/Spotted/764.jpg']","['Skin-damaged', 'Broken', 'Broken', 'Intact', 'Broken', 'Intact', 'Skin-damaged', 'Spotted']",Skin-damaged,"['data/Soybean Seeds/Intact/407.jpg', 'data/Soybean Seeds/Intact/1008.jpg', 'data/Soybean Seeds/Intact/698.jpg', 'data/Soybean Seeds/Skin-damaged/105.jpg']","['Intact', 'Intact', 'Intact', 'Skin-damaged']",Intact,"['data/Soybean Seeds/Intact/567.jpg', 'data/Soybean Seeds/Broken/84.jpg']","['Intact', 'Broken']",Skin-damaged,['data/Soybean Seeds/Skin-damaged/32.jpg'],['Skin-damaged'],Immature,[],[]
83,data/Soybean Seeds/Immature/431.jpg,Immature,Intact,"['data/Soybean Seeds/Intact/382.jpg', 'data/Soybean Seeds/Broken/181.jpg', 'data/Soybean Seeds/Immature/102.jpg', 'data/Soybean Seeds/Immature/19.jpg', 'data/Soybean Seeds/Intact/192.jpg', 'data/Soybean Seeds/Spotted/706.jpg', 'data/Soybean Seeds/Skin-damaged/973.jpg', 'data/Soybean Seeds/Spotted/167.jpg']","['Intact', 'Broken', 'Immature', 'Immature', 'Intact', 'Spotted', 'Skin-damaged', 'Spotted']",Spotted,"['data/Soybean Seeds/Spotted/894.jpg', 'data/Soybean Seeds/Broken/181.jpg', 'data/Soybean Seeds/Spotted/1036.jpg', 'data/Soybean Seeds/Intact/1125.jpg']","['Spotted', 'Broken', 'Spotted', 'Intact']",Immature,"['data/Soybean Seeds/Skin-damaged/343.jpg', 'data/Soybean Seeds/Broken/544.jpg']","['Skin-damaged', 'Broken']",Broken,['data/Soybean Seeds/Immature/8.jpg'],['Immature'],Broken,[],[]
84,data/Soybean Seeds/Broken/786.jpg,Broken,Intact,"['data/Soybean Seeds/Skin-damaged/105.jpg', 'data/Soybean Seeds/Broken/960.jpg', 'data/Soybean Seeds/Intact/403.jpg', 'data/Soybean Seeds/Intact/407.jpg', 'data/Soybean Seeds/Immature/875.jpg', 'data/Soybean Seeds/Intact/699.jpg', 'data/Soybean Seeds/Intact/1125.jpg', 'data/Soybean Seeds/Skin-damaged/1102.jpg']","['Skin-damaged', 'Broken', 'Intact', 'Intact', 'Immature', 'Intact', 'Intact', 'Skin-damaged']",Immature,"['data/Soybean Seeds/Immature/431.jpg', 'data/Soybean Seeds/Spotted/706.jpg', 'data/Soybean Seeds/Broken/939.jpg', 'data/Soybean Seeds/Intact/567.jpg']","['Immature', 'Spotted', 'Broken', 'Intact']",Intact,"['data/Soybean Seeds/Broken/464.jpg', 'data/Soybean Seeds/Skin-damaged/196.jpg']","['Broken', 'Skin-damaged']",Broken,['data/Soybean Seeds/Broken/958.jpg'],['Broken'],Broken,[],[]
85,data/Soybean Seeds/Intact/465.jpg,Intact,Spotted,"['data/Soybean Seeds/Broken/848.jpg', 'data/Soybean Seeds/Spotted/974.jpg', 'data/Soybean Seeds/Broken/181.jpg', 'data/Soybean Seeds/Broken/333.jpg', 'data/Soybean Seeds/Skin-damaged/1102.jpg', 'data/Soybean Seeds/Spotted/112.jpg', 'data/Soybean Seeds/Skin-damaged/926.jpg', 'data/Soybean Seeds/Broken/554.jpg']","['Broken', 'Spotted', 'Broken', 'Broken', 'Skin-damaged', 'Spotted', 'Skin-damaged', 'Broken']",Skin-damaged,"['data/Soybean Seeds/Spotted/262.jpg', 'data/Soybean Seeds/Immature/19.jpg', 'data/Soybean Seeds/Broken/333.jpg', 'data/Soybean Seeds/Immature/1065.jpg']","['Spotted', 'Immature', 'Broken', 'Immature']",Intact,"['data/Soybean Seeds/Intact/567.jpg', 'data/Soybean Seeds/Immature/10.jpg']","['Intact', 'Immature']",Spotted,['data/Soybean Seeds/Spotted/185.jpg'],['Spotted'],Broken,[],[]
86,data/Soybean Seeds/Immature/594.jpg,Immature,Intact,"['data/Soybean Seeds/Skin-damaged/670.jpg', 'data/Soybean Seeds/Broken/876.jpg', 'data/Soybean Seeds/Intact/403.jpg', 'data/Soybean Seeds/Immature/1124.jpg', 'data/Soybean Seeds/Spotted/764.jpg', 'data/Soybean Seeds/Immature/621.jpg', 'data/Soybean Seeds/Skin-damaged/315.jpg', 'data/Soybean Seeds/Intact/8.jpg']","['Skin-damaged', 'Broken', 'Intact', 'Immature', 'Spotted', 'Immature', 'Skin-damaged', 'Intact']",Intact,"['data/Soybean Seeds/Intact/836.jpg', 'data/Soybean Seeds/Broken/786.jpg', 'data/Soybean Seeds/Immature/10.jpg', 'data/Soybean Seeds/Intact/192.jpg']","['Intact', 'Broken', 'Immature', 'Intact']",Intact,"['data/Soybean Seeds/Broken/203.jpg', 'data/Soybean Seeds/Immature/1065.jpg']","['Broken', 'Immature']",Spotted,['data/Soybean Seeds/Spotted/399.jpg'],['Spotted'],Skin-damaged,[],[]
87,data/Soybean Seeds/Broken/960.jpg,Broken,Intact,"['data/Soybean Seeds/Spotted/157.jpg', 'data/Soybean Seeds/Immature/1094.jpg', 'data/Soybean Seeds/Intact/95.jpg', 'data/Soybean Seeds/Immature/441.jpg', 'data/Soybean Seeds/Skin-damaged/196.jpg', 'data/Soybean Seeds/Skin-damaged/568.jpg', 'data/Soybean Seeds/Broken/958.jpg', 'data/Soybean Seeds/Intact/483.jpg']","['Spotted', 'Immature', 'Intact', 'Immature', 'Skin-damaged', 'Skin-damaged', 'Broken', 'Intact']",Intact,"['data/Soybean Seeds/Spotted/876.jpg', 'data/Soybean Seeds/Skin-damaged/32.jpg', 'data/Soybean Seeds/Spotted/586.jpg', 'data/Soybean Seeds/Intact/972.jpg']","['Spotted', 'Skin-damaged', 'Spotted', 'Intact']",Skin-damaged,"['data/Soybean Seeds/Spotted/157.jpg', 'data/Soybean Seeds/Immature/40.jpg']","['Spotted', 'Immature']",Skin-damaged,['data/Soybean Seeds/Skin-damaged/670.jpg'],['Skin-damaged'],Immature,[],[]
88,data/Soybean Seeds/Immature/414.jpg,Immature,Immature,"['data/Soybean Seeds/Broken/848.jpg', 'data/Soybean Seeds/Immature/554.jpg', 'data/Soybean Seeds/Intact/382.jpg', 'data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Skin-damaged/343.jpg', 'data/Soybean Seeds/Spotted/399.jpg', 'data/Soybean Seeds/Broken/738.jpg', 'data/Soybean Seeds/Immature/8.jpg']","['Broken', 'Immature', 'Intact', 'Immature', 'Skin-damaged', 'Spotted', 'Broken', 'Immature']",Intact,"['data/Soybean Seeds/Intact/407.jpg', 'data/Soybean Seeds/Skin-damaged/861.jpg', 'data/Soybean Seeds/Broken/866.jpg', 'data/Soybean Seeds/Immature/40.jpg']","['Intact', 'Skin-damaged', 'Broken', 'Immature']",Intact,"['data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Spotted/8.jpg']","['Immature', 'Spotted']",Skin-damaged,['data/Soybean Seeds/Spotted/922.jpg'],['Spotted'],Immature,[],[]
89,data/Soybean Seeds/Spotted/1036.jpg,Spotted,Intact,"['data/Soybean Seeds/Spotted/399.jpg', 'data/Soybean Seeds/Skin-damaged/315.jpg', 'data/Soybean Seeds/Broken/939.jpg', 'data/Soybean Seeds/Immature/696.jpg', 'data/Soybean Seeds/Intact/1008.jpg', 'data/Soybean Seeds/Spotted/894.jpg', 'data/Soybean Seeds/Spotted/706.jpg', 'data/Soybean Seeds/Skin-damaged/196.jpg']","['Spotted', 'Skin-damaged', 'Broken', 'Immature', 'Intact', 'Spotted', 'Spotted', 'Skin-damaged']",Immature,"['data/Soybean Seeds/Immature/1084.jpg', 'data/Soybean Seeds/Immature/431.jpg', 'data/Soybean Seeds/Skin-damaged/147.jpg', 'data/Soybean Seeds/Immature/19.jpg']","['Immature', 'Immature', 'Skin-damaged', 'Immature']",Intact,"['data/Soybean Seeds/Immature/741.jpg', 'data/Soybean Seeds/Broken/554.jpg']","['Immature', 'Broken']",Skin-damaged,['data/Soybean Seeds/Skin-damaged/196.jpg'],['Skin-damaged'],Immature,[],[]
90,data/Soybean Seeds/Spotted/262.jpg,Spotted,Spotted,"['data/Soybean Seeds/Spotted/528.jpg', 'data/Soybean Seeds/Skin-damaged/861.jpg', 'data/Soybean Seeds/Spotted/706.jpg', 'data/Soybean Seeds/Immature/696.jpg', 'data/Soybean Seeds/Spotted/974.jpg', 'data/Soybean Seeds/Intact/699.jpg', 'data/Soybean Seeds/Broken/84.jpg', 'data/Soybean Seeds/Intact/95.jpg']","['Spotted', 'Skin-damaged', 'Spotted', 'Immature', 'Spotted', 'Intact', 'Broken', 'Intact']",Spotted,"['data/Soybean Seeds/Skin-damaged/414.jpg', 'data/Soybean Seeds/Intact/567.jpg', 'data/Soybean Seeds/Intact/698.jpg', 'data/Soybean Seeds/Spotted/399.jpg']","['Skin-damaged', 'Intact', 'Intact', 'Spotted']",Intact,"['data/Soybean Seeds/Broken/181.jpg', 'data/Soybean Seeds/Immature/431.jpg']","['Broken', 'Immature']",Skin-damaged,['data/Soybean Seeds/Intact/688.jpg'],['Intact'],Immature,[],[]
91,data/Soybean Seeds/Skin-damaged/149.jpg,Skin-damaged,Broken,"['data/Soybean Seeds/Intact/8.jpg', 'data/Soybean Seeds/Intact/688.jpg', 'data/Soybean Seeds/Spotted/185.jpg', 'data/Soybean Seeds/Spotted/532.jpg', 'data/Soybean Seeds/Spotted/1036.jpg', 'data/Soybean Seeds/Skin-damaged/8.jpg', 'data/Soybean Seeds/Skin-damaged/196.jpg', 'data/Soybean Seeds/Immature/40.jpg']","['Intact', 'Intact', 'Spotted', 'Spotted', 'Spotted', 'Skin-damaged', 'Skin-damaged', 'Immature']",Intact,"['data/Soybean Seeds/Intact/95.jpg', 'data/Soybean Seeds/Intact/698.jpg', 'data/Soybean Seeds/Spotted/922.jpg', 'data/Soybean Seeds/Broken/848.jpg']","['Intact', 'Intact', 'Spotted', 'Broken']",Broken,"['data/Soybean Seeds/Broken/181.jpg', 'data/Soybean Seeds/Broken/331.jpg']","['Broken', 'Broken']",Spotted,['data/Soybean Seeds/Spotted/420.jpg'],['Spotted'],Broken,[],[]
92,data/Soybean Seeds/Spotted/887.jpg,Spotted,Skin-damaged,"['data/Soybean Seeds/Broken/138.jpg', 'data/Soybean Seeds/Skin-damaged/999.jpg', 'data/Soybean Seeds/Spotted/764.jpg', 'data/Soybean Seeds/Skin-damaged/414.jpg', 'data/Soybean Seeds/Spotted/420.jpg', 'data/Soybean Seeds/Intact/699.jpg', 'data/Soybean Seeds/Intact/95.jpg', 'data/Soybean Seeds/Skin-damaged/514.jpg']","['Broken', 'Skin-damaged', 'Spotted', 'Skin-damaged', 'Spotted', 'Intact', 'Intact', 'Skin-damaged']",Skin-damaged,"['data/Soybean Seeds/Immature/696.jpg', 'data/Soybean Seeds/Spotted/399.jpg', 'data/Soybean Seeds/Broken/738.jpg', 'data/Soybean Seeds/Intact/95.jpg']","['Immature', 'Spotted', 'Broken', 'Intact']",Skin-damaged,"['data/Soybean Seeds/Skin-damaged/147.jpg', 'data/Soybean Seeds/Immature/1124.jpg']","['Skin-damaged', 'Immature']",Immature,['data/Soybean Seeds/Immature/554.jpg'],['Immature'],Skin-damaged,[],[]
93,data/Soybean Seeds/Spotted/894.jpg,Spotted,Skin-damaged,"['data/Soybean Seeds/Broken/786.jpg', 'data/Soybean Seeds/Intact/836.jpg', 'data/Soybean Seeds/Broken/866.jpg', 'data/Soybean Seeds/Immature/701.jpg', 'data/Soybean Seeds/Spotted/887.jpg', 'data/Soybean Seeds/Skin-damaged/268.jpg', 'data/Soybean Seeds/Immature/1065.jpg', 'data/Soybean Seeds/Broken/136.jpg']","['Broken', 'Intact', 'Broken', 'Immature', 'Spotted', 'Skin-damaged', 'Immature', 'Broken']",Skin-damaged,"['data/Soybean Seeds/Broken/544.jpg', 'data/Soybean Seeds/Broken/136.jpg', 'data/Soybean Seeds/Immature/1094.jpg', 'data/Soybean Seeds/Spotted/262.jpg']","['Broken', 'Broken', 'Immature', 'Spotted']",Spotted,"['data/Soybean Seeds/Immature/875.jpg', 'data/Soybean Seeds/Broken/939.jpg']","['Immature', 'Broken']",Immature,['data/Soybean Seeds/Immature/10.jpg'],['Immature'],Skin-damaged,[],[]
94,data/Soybean Seeds/Immature/741.jpg,Immature,Skin-damaged,"['data/Soybean Seeds/Skin-damaged/1090.jpg', 'data/Soybean Seeds/Broken/544.jpg', 'data/Soybean Seeds/Broken/206.jpg', 'data/Soybean Seeds/Broken/136.jpg', 'data/Soybean Seeds/Immature/10.jpg', 'data/Soybean Seeds/Broken/786.jpg', 'data/Soybean Seeds/Skin-damaged/973.jpg', 'data/Soybean Seeds/Spotted/262.jpg']","['Skin-damaged', 'Broken', 'Broken', 'Broken', 'Immature', 'Broken', 'Skin-damaged', 'Spotted']",Spotted,"['data/Soybean Seeds/Spotted/974.jpg', 'data/Soybean Seeds/Skin-damaged/343.jpg', 'data/Soybean Seeds/Skin-damaged/32.jpg', 'data/Soybean Seeds/Broken/136.jpg']","['Spotted', 'Skin-damaged', 'Skin-damaged', 'Broken']",Immature,"['data/Soybean Seeds/Intact/836.jpg', 'data/Soybean Seeds/Spotted/493.jpg']","['Intact', 'Spotted']",Skin-damaged,['data/Soybean Seeds/Skin-damaged/861.jpg'],['Skin-damaged'],Immature,[],[]
95,data/Soybean Seeds/Skin-damaged/999.jpg,Skin-damaged,Skin-damaged,"['data/Soybean Seeds/Skin-damaged/1102.jpg', 'data/Soybean Seeds/Intact/836.jpg', 'data/Soybean Seeds/Immature/554.jpg', 'data/Soybean Seeds/Skin-damaged/568.jpg', 'data/Soybean Seeds/Immature/875.jpg', 'data/Soybean Seeds/Immature/1065.jpg', 'data/Soybean Seeds/Spotted/185.jpg', 'data/Soybean Seeds/Skin-damaged/670.jpg']","['Skin-damaged', 'Intact', 'Immature', 'Skin-damaged', 'Immature', 'Immature', 'Spotted', 'Skin-damaged']",Broken,"['data/Soybean Seeds/Broken/203.jpg', 'data/Soybean Seeds/Intact/382.jpg', 'data/Soybean Seeds/Intact/403.jpg', 'data/Soybean Seeds/Intact/407.jpg']","['Broken', 'Intact', 'Intact', 'Intact']",Immature,"['data/Soybean Seeds/Immature/701.jpg', 'data/Soybean Seeds/Intact/483.jpg']","['Immature', 'Intact']",Broken,['data/Soybean Seeds/Spotted/262.jpg'],['Spotted'],Immature,[],[]
96,data/Soybean Seeds/Skin-damaged/1102.jpg,Skin-damaged,Spotted,"['data/Soybean Seeds/Immature/1065.jpg', 'data/Soybean Seeds/Intact/688.jpg', 'data/Soybean Seeds/Skin-damaged/32.jpg', 'data/Soybean Seeds/Spotted/974.jpg', 'data/Soybean Seeds/Spotted/764.jpg', 'data/Soybean Seeds/Skin-damaged/147.jpg', 'data/Soybean Seeds/Intact/382.jpg', 'data/Soybean Seeds/Broken/136.jpg']","['Immature', 'Intact', 'Skin-damaged', 'Spotted', 'Spotted', 'Skin-damaged', 'Intact', 'Broken']",Immature,"['data/Soybean Seeds/Immature/621.jpg', 'data/Soybean Seeds/Immature/40.jpg', 'data/Soybean Seeds/Broken/206.jpg', 'data/Soybean Seeds/Broken/333.jpg']","['Immature', 'Immature', 'Broken', 'Broken']",Immature,"['data/Soybean Seeds/Spotted/262.jpg', 'data/Soybean Seeds/Spotted/532.jpg']","['Spotted', 'Spotted']",Skin-damaged,['data/Soybean Seeds/Skin-damaged/147.jpg'],['Skin-damaged'],Skin-damaged,[],[]
97,data/Soybean Seeds/Broken/84.jpg,Broken,Skin-damaged,"['data/Soybean Seeds/Spotted/112.jpg', 'data/Soybean Seeds/Skin-damaged/343.jpg', 'data/Soybean Seeds/Immature/621.jpg', 'data/Soybean Seeds/Broken/544.jpg', 'data/Soybean Seeds/Spotted/167.jpg', 'data/Soybean Seeds/Spotted/420.jpg', 'data/Soybean Seeds/Skin-damaged/147.jpg', 'data/Soybean Seeds/Broken/958.jpg']","['Spotted', 'Skin-damaged', 'Immature', 'Broken', 'Spotted', 'Spotted', 'Skin-damaged', 'Broken']",Skin-damaged,"['data/Soybean Seeds/Skin-damaged/32.jpg', 'data/Soybean Seeds/Broken/876.jpg', 'data/Soybean Seeds/Broken/949.jpg', 'data/Soybean Seeds/Immature/1065.jpg']","['Skin-damaged', 'Broken', 'Broken', 'Immature']",Skin-damaged,"['data/Soybean Seeds/Skin-damaged/861.jpg', 'data/Soybean Seeds/Immature/414.jpg']","['Skin-damaged', 'Immature']",Spotted,['data/Soybean Seeds/Spotted/706.jpg'],['Spotted'],Immature,[],[]
98,data/Soybean Seeds/Spotted/157.jpg,Spotted,Spotted,"['data/Soybean Seeds/Spotted/706.jpg', 'data/Soybean Seeds/Skin-damaged/861.jpg', 'data/Soybean Seeds/Intact/403.jpg', 'data/Soybean Seeds/Intact/242.jpg', 'data/Soybean Seeds/Skin-damaged/514.jpg', 'data/Soybean Seeds/Skin-damaged/105.jpg', 'data/Soybean Seeds/Intact/95.jpg', 'data/Soybean Seeds/Broken/206.jpg']","['Spotted', 'Skin-damaged', 'Intact', 'Intact', 'Skin-damaged', 'Skin-damaged', 'Intact', 'Broken']",Immature,"['data/Soybean Seeds/Immature/19.jpg', 'data/Soybean Seeds/Skin-damaged/343.jpg', 'data/Soybean Seeds/Immature/8.jpg', 'data/Soybean Seeds/Immature/102.jpg']","['Immature', 'Skin-damaged', 'Immature', 'Immature']",Immature,"['data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Skin-damaged/670.jpg']","['Immature', 'Skin-damaged']",Immature,['data/Soybean Seeds/Immature/414.jpg'],['Immature'],Intact,[],[]
99,data/Soybean Seeds/Intact/8.jpg,Intact,Intact,"['data/Soybean Seeds/Broken/331.jpg', 'data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Broken/206.jpg', 'data/Soybean Seeds/Spotted/167.jpg', 'data/Soybean Seeds/Immature/554.jpg', 'data/Soybean Seeds/Intact/403.jpg', 'data/Soybean Seeds/Spotted/493.jpg', 'data/Soybean Seeds/Spotted/894.jpg']","['Broken', 'Immature', 'Broken', 'Spotted', 'Immature', 'Intact', 'Spotted', 'Spotted']",Broken,"['data/Soybean Seeds/Spotted/420.jpg', 'data/Soybean Seeds/Broken/331.jpg', 'data/Soybean Seeds/Broken/84.jpg', 'data/Soybean Seeds/Intact/242.jpg']","['Spotted', 'Broken', 'Broken', 'Intact']",Immature,"['data/Soybean Seeds/Immature/149.jpg', 'data/Soybean Seeds/Intact/407.jpg']","['Immature', 'Intact']",Skin-damaged,['data/Soybean Seeds/Skin-damaged/147.jpg'],['Skin-damaged'],Intact,[],[]
