,0,1,hierarchy,Embedding Example Paths kingdom 1,Embedding Example Categories kingdom 1,Random Example Paths kingdom 1,Random Example Categories kingdom 1,Embedding Example Paths phylum 1,Embedding Example Categories phylum 1,Random Example Paths phylum 1,Random Example Categories phylum 1,Embedding Example Paths class 1,Embedding Example Categories class 1,Random Example Paths class 1,Random Example Categories class 1,Embedding kingdom 1,Random Example Paths order 1,Random Example Categories order 1,Embedding Example Paths order 1,Embedding Example Categories order 1,Embedding Example Paths family 1,Embedding Example Categories family 1,Random Example Paths family 1,Random Example Categories family 1,Embedding phylum 1,Random kingdom 1,Random phylum 1,Random Example Paths genus 1,Random Example Categories genus 1,Embedding Example Paths genus 1,Embedding Example Categories genus 1,Random Example Paths species 1,Random Example Categories species 1,Embedding Example Paths species 1,Embedding Example Categories species 1,Embedding class 1,Embedding order 1,Embedding family 1,Embedding genus 1,Embedding species 1,Random class 1,Random order 1,Random family 1,Random genus 1,Random species 1
66,./biotrove-data/images/43527934.jpg,Argyrolobium petiolare,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Argyrolobium', 'species': 'petiolare'}",['./biotrove-data/images/43527934.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/43527934.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/43527934.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/43527934.jpg'],['Fabales'],['./biotrove-data/images/43527934.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/43527934.jpg'],['Argyrolobium'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/230834725.jpg'],['gracilifolia'],Magnoliopsida,Fabales,Fabaceae,Acacia,gracilifolia,Magnoliopsida,Fabales,Fabaceae,Acacia,yaaxudakeit
67,./biotrove-data/images/40800897.jpg,Austrothurgus rubricatus,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Hymenoptera', 'family': 'Megachilidae', 'genus': 'Austrothurgus', 'species': 'rubricatus'}",['./biotrove-data/images/40800897.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/40800897.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/40800897.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/40800897.jpg'],['Hymenoptera'],['./biotrove-data/images/40800897.jpg'],['Megachilidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/297042478.jpg'],['Bombus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],[],[],Insecta,Hymenoptera,Apidae,Andrena,bimaculata,Insecta,Hymenoptera,Apidae,Bombus,hypogaea
68,./biotrove-data/images/15119341.jpg,Amphibolia succulenta,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Caryophyllales', 'family': 'Aizoaceae', 'genus': 'Amphibolia', 'species': 'succulenta'}",['./biotrove-data/images/15119341.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/15119341.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/15119341.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/15119341.jpg'],['Caryophyllales'],['./biotrove-data/images/15119341.jpg'],['Aizoaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/15119341.jpg'],['Amphibolia'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],[],[],Magnoliopsida,Caryophyllales,Aizoaceae,Aloe,hypogaea,Polypodiopsida,Santalales,Balanophoraceae,Balanophora,NA
69,./biotrove-data/images/62425752.jpg,Aristida stipitata,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Poales', 'family': 'Poaceae', 'genus': 'Aristida', 'species': 'stipitata'}",['./biotrove-data/images/62425752.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/62425752.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/62425752.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/62425752.jpg'],['Poales'],['./biotrove-data/images/62425752.jpg'],['Poaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/62425752.jpg'],['Aristida'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/62425752.jpg'],['stipitata'],Liliopsida,Poales,Poaceae,Aristida,stipitata,Liliopsida,Poales,Poaceae,Aristida,masukuensis
70,./biotrove-data/images/175112302.jpg,Astragalus barrii,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Astragalus', 'species': 'barrii'}",['./biotrove-data/images/175112302.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/175112302.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/175112302.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/175112302.jpg'],['Fabales'],['./biotrove-data/images/175112302.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/175112302.jpg'],['Astragalus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/175112302.jpg'],['barrii'],Magnoliopsida,Fabales,Fabaceae,Astragalus,barrii,Magnoliopsida,Fabales,Fabaceae,Astragalus,melindae
71,./biotrove-data/images/343441457.jpg,Aloe perryi,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Asparagales', 'family': 'Asphodelaceae', 'genus': 'Aloe', 'species': 'perryi'}",['./biotrove-data/images/343441457.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/343441457.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/343441457.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/44468073.jpg'],['Ophioglossales'],['./biotrove-data/images/44468073.jpg'],['Ophioglossaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],[],[],['./biotrove-data/images/95242224.jpg'],['masukuensis'],[],[],Polypodiopsida,Ophioglossales,Asphodelaceae,Aloe,succulenta,Liliopsida,Asparagales,Asphodelaceae,Aloe,barrii
72,./biotrove-data/images/298714681.jpg,Boechera inyoensis,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Brassicales', 'family': 'Brassicaceae', 'genus': 'Boechera', 'species': 'inyoensis'}",['./biotrove-data/images/298714681.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/298714681.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/298714681.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/298714681.jpg'],['Brassicales'],['./biotrove-data/images/298714681.jpg'],['Brassicaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/298714681.jpg'],['Boechera'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/298714681.jpg'],['inyoensis'],Magnoliopsida,Brassicales,Brassicaceae,Boechera,inyoensis,Pinopsida,Pinales,Brassicaceae,Boechera,involucrata
73,./biotrove-data/images/95242224.jpg,Arizelocichla masukuensis,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Passeriformes', 'family': 'Pycnonotidae', 'genus': 'Arizelocichla', 'species': 'masukuensis'}",['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],[],[],Aves,Passeriformes,Pycnonotidae,Aethopyga,confederata,Aves,Passeriformes,Nectariniidae,Aethopyga,masukuensis
74,./biotrove-data/images/258872265.jpg,Androdon aequatorialis,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Caprimulgiformes', 'family': 'Trochilidae', 'genus': 'Androdon', 'species': 'aequatorialis'}",['./biotrove-data/images/258872265.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/258872265.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/258872265.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/258872265.jpg'],['Caprimulgiformes'],['./biotrove-data/images/258872265.jpg'],['Trochilidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/346937659.jpg'],['Antrostomus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],[],[],Aves,Caprimulgiformes,Caprimulgidae,Aerodramus,barrii,Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,noctitherus
75,./biotrove-data/images/295576500.jpg,Appias galba,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Pieridae', 'genus': 'Appias', 'species': 'galba'}",['./biotrove-data/images/295576500.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/295576500.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/295576500.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/295576500.jpg'],['Lepidoptera'],['./biotrove-data/images/295576500.jpg'],['Pieridae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/190940889.jpg'],['Antanartia'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],,,Insecta,Lepidoptera,Nymphalidae,NA,,Insecta,Lepidoptera,Nymphalidae,Antanartia,confederata
76,./biotrove-data/images/14536542.jpg,Brachyopa notata,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Diptera', 'family': 'Syrphidae', 'genus': 'Brachyopa', 'species': 'notata'}",['./biotrove-data/images/14536542.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/14536542.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/14536542.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/14536542.jpg'],['Diptera'],['./biotrove-data/images/14536542.jpg'],['Syrphidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/14536542.jpg'],['Brachyopa'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/14536542.jpg'],['notata'],Insecta,Diptera,Syrphidae,Brachyopa,notata,Insecta,Diptera,Syrphidae,Brachyopa,punctatus
77,./biotrove-data/images/19307300.jpg,Anarhynchus sanctaehelenae,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Charadriiformes', 'family': 'Charadriidae', 'genus': 'Anarhynchus', 'species': 'sanctaehelenae'}",['./biotrove-data/images/19307300.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/19307300.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/19307300.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/19307300.jpg'],['Charadriiformes'],['./biotrove-data/images/19307300.jpg'],['Charadriidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/19307300.jpg'],['Anarhynchus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/19307300.jpg'],['sanctaehelenae'],Aves,Charadriiformes,Charadriidae,Anarhynchus,sanctaehelenae,Aves,Charadriiformes,Charadriidae,Anarhynchus,involucrata
78,./biotrove-data/images/228330711.jpg,Acacia burkittii,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Acacia', 'species': 'burkittii'}",['./biotrove-data/images/228330711.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/228330711.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/228330711.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/94135725.jpg'],['Pinales'],['./biotrove-data/images/94135725.jpg'],['Pinaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/94135725.jpg'],['Abies'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/94135725.jpg'],['numidica'],Pinopsida,Pinales,Pinaceae,Abies,compacta,Pinopsida,Pinales,Pinaceae,Abies,involucrata
79,./biotrove-data/images/43527940.jpg,Argyrolobium petiolare,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Argyrolobium', 'species': 'petiolare'}",['./biotrove-data/images/43527940.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/43527940.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/43527940.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/43527940.jpg'],['Fabales'],['./biotrove-data/images/43527940.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/43527940.jpg'],['Argyrolobium'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/228330711.jpg'],['burkittii'],Magnoliopsida,Fabales,Fabaceae,Acacia,gracilifolia,Magnoliopsida,Caryophyllales,Aizoaceae,Aloe,masukuensis
80,./biotrove-data/images/175112328.jpg,Astragalus barrii,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Astragalus', 'species': 'barrii'}",['./biotrove-data/images/175112328.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/175112328.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/175112328.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/175112328.jpg'],['Fabales'],['./biotrove-data/images/175112328.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/175112328.jpg'],['Astragalus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/175112328.jpg'],['barrii'],Magnoliopsida,Fabales,Fabaceae,Astragalus,barrii,Magnoliopsida,Caryophyllales,Aizoaceae,Aloe,notata
81,./biotrove-data/images/111694526.jpg,Anaphyllum wightii,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Alismatales', 'family': 'Araceae', 'genus': 'Anaphyllum', 'species': 'wightii'}",['./biotrove-data/images/111694526.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/111694526.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/111694526.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/242198687.jpg'],['Ophioglossales'],['./biotrove-data/images/242198687.jpg'],['Ophioglossaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/242198687.jpg'],['Botrychium'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/242198687.jpg'],['yaaxudakeit'],Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrychium,melindae,Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrychium,masukuensis
82,./biotrove-data/images/268750616.jpg,Aloe perryi,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Asparagales', 'family': 'Asphodelaceae', 'genus': 'Aloe', 'species': 'perryi'}",['./biotrove-data/images/268750616.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/268750616.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/268750616.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/268750616.jpg'],['Asparagales'],['./biotrove-data/images/268750616.jpg'],['Asphodelaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/268750616.jpg'],['Aloe'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/268750616.jpg'],['perryi'],Liliopsida,Asparagales,Asphodelaceae,Aloe,perryi,Liliopsida,Asparagales,Asphodelaceae,Aloe,cyanescens
83,./biotrove-data/images/346937659.jpg,Antrostomus noctitherus,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Caprimulgiformes', 'family': 'Caprimulgidae', 'genus': 'Antrostomus', 'species': 'noctitherus'}",['./biotrove-data/images/346937659.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/346937659.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/346937659.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/346937659.jpg'],['Caprimulgiformes'],['./biotrove-data/images/346937659.jpg'],['Caprimulgidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/346937659.jpg'],['Antrostomus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/346937659.jpg'],['noctitherus'],Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,noctitherus,Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,melindae
84,./biotrove-data/images/277965860.jpg,Anthus melindae,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Passeriformes', 'family': 'Motacillidae', 'genus': 'Anthus', 'species': 'melindae'}",['./biotrove-data/images/277965860.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/277965860.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/277965860.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/277965860.jpg'],['Passeriformes'],['./biotrove-data/images/277965860.jpg'],['Motacillidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/277965860.jpg'],['Anthus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/277965860.jpg'],['melindae'],Aves,Passeriformes,Motacillidae,Anthus,melindae,Aves,Passeriformes,Motacillidae,Anthus,delius
85,./biotrove-data/images/246851065.jpg,Aloe perryi,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Asparagales', 'family': 'Asphodelaceae', 'genus': 'Aloe', 'species': 'perryi'}",['./biotrove-data/images/246851065.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/246851065.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/246851065.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/246851065.jpg'],['Asparagales'],['./biotrove-data/images/246851065.jpg'],['Asphodelaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/246851065.jpg'],['Aloe'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/246851065.jpg'],['perryi'],Liliopsida,Asparagales,Asphodelaceae,Aloe,perryi,Liliopsida,Asparagales,Asphodelaceae,Aloe,compacta
86,./biotrove-data/images/42132945.jpg,Atrytonopsis frappenda,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Hesperiidae', 'genus': 'Atrytonopsis', 'species': 'frappenda'}",['./biotrove-data/images/42132945.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],,,['./biotrove-data/images/95242224.jpg'],['Chordata'],,,['./biotrove-data/images/95242224.jpg'],['Aves'],NA,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],,,,,['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],,,['./biotrove-data/images/95242224.jpg'],['masukuensis'],,,,,,,,Insecta,Lepidoptera,Hesperiidae,Aeromachus,barrii
87,./biotrove-data/images/230834725.jpg,Acacia gracilifolia,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Acacia', 'species': 'gracilifolia'}",['./biotrove-data/images/230834725.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/230834725.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/230834725.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/230834725.jpg'],['Fabales'],['./biotrove-data/images/230834725.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/230834725.jpg'],['Acacia'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/230834725.jpg'],['gracilifolia'],Magnoliopsida,Fabales,Fabaceae,Acacia,gracilifolia,Magnoliopsida,Myrtales,Fabaceae,Acacia,hammondii
